gene_id,SRR7819740,SRR7819751,SRR7819759,SRR7819764,SRR7819779,SRR7819802,SRR7819811,SRR7819835,SRR7819862,SRR7819866,SRR7819851,SRR7819863,SRR7819867,SRR7819869,SRR7819870,SRR7819871,SRR7819875,SRR7819885,SRR7819891,SRR7819893
SPINK5,0,4842,12247,37,11807,0,0,0,54,7999,43,16093,84,0,229,0,220,1295,0,13663
SPINT2,21370,10574,12568,13280,17258,1430,2079,2026,28835,13194,7281,11633,21952,17747,21822,15408,13089,11607,18643,21153
SPTB,37,37,26,36,80,61,62,86,39,12,121,71,62,141,20,48,67,102,30,478
SRD5A1,1238,1011,815,704,1088,1593,852,2015,1718,1181,744,1521,955,1412,1126,893,685,1216,956,1321
SRD5A2,3,40,4,4,0,77,7,26,0,22,0,0,0,5,0,0,15,9,0,23
SREBF1,10989,6381,9992,9124,10368,6224,3677,16278,12497,2790,7985,7253,4592,11435,10147,9321,3850,7172,12543,9795
SRP14,1706,1746,1445,1613,1931,1777,1904,2289,5474,3908,3472,3675,2884,3138,2383,2128,1972,2497,1568,2699
SRP19,2931,2153,1694,1799,2307,1993,2221,2688,5195,3234,3352,3388,2999,3607,2035,2756,2298,2983,2489,2946
SRP54,3537,2920,2933,2665,3326,2899,2168,2469,8236,2343,4083,6221,2939,6295,4505,3277,4773,6036,3051,5643
SRP68,3877,4464,2979,3857,5087,3012,3812,4767,4688,2755,6245,4929,4633,5086,4215,4802,4165,4312,3924,5197
SRP72,5091,3786,5177,5069,4925,3909,3594,3777,6749,2760,5608,7235,4478,8583,6073,4959,8235,6855,4459,6143
SSBP1,1240,1244,637,803,1189,734,1390,1276,3014,1861,1603,2216,2185,1350,1473,1639,862,1385,884,1460
SSPO,1185,113,145,362,419,39,52,0,190,27,154,134,461,162,308,118,77,438,560,368
SSR1,2643,2013,3004,2654,2481,3577,2370,2656,3807,1961,3848,5569,1359,6147,3991,3473,5487,5470,2803,4944
SSR2,12566,10437,10618,15507,12116,7818,16098,12996,19790,16626,29596,21682,19120,18249,13665,17607,9799,12430,15251,17115
SSR4,13184,10916,14323,14270,17660,6017,14521,15266,19990,23883,24019,18738,21652,16986,12502,15814,13977,11584,15580,14841
SST,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSTR1,0,14,11,3,2,28,60,1,10,4,6,17,3,2,24,41,4,27,0,15
SSTR2,77,100,28,22,80,21,64,11,47,21,120,78,81,62,20,50,24,176,16,61
SSTR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSTR5,0,3,5,2,0,0,0,2,4,0,2,5,0,0,3,6,0,0,0,4
SSU72,2739,2811,1958,2809,3668,2435,3251,4022,4612,3500,3354,3002,3514,4665,3313,3433,2860,2871,2097,3437
ST13,9690,4634,7354,8298,7656,8861,5586,17211,13536,4822,7490,9283,4691,15134,15689,11182,13249,10767,11103,13116
ST6GALNAC1,24,30,7,0,24,0,0,0,0,19,65,10,12,0,37,26,0,14,0,20
ST6GALNAC2,1857,1524,1549,2626,1961,204,118,548,1497,1625,1541,1456,1064,1779,3140,3726,1351,1666,1911,3825
ST8SIA2,9,7,5,28,3,0,7,0,0,0,4,0,4,0,0,0,0,0,0,0
ST8SIA6,0,12,63,29,86,11,4,0,14,49,112,88,12,411,61,169,465,274,13,102
STAR,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT6,4388,3450,3602,3793,4184,6379,4390,9343,4419,2235,2108,3962,3320,5025,6757,6529,3622,4695,2531,6801
STK25,3888,3958,1914,3637,4839,2837,4311,5663,3513,2223,2652,3954,3097,3119,2435,3773,1851,2848,2634,4304
STK38L,442,281,598,675,377,1229,1103,498,1022,453,918,1303,366,781,943,869,1194,2025,192,691
STOM,2468,13279,3022,4726,2612,56755,9995,73477,6715,6899,4472,6562,6598,9789,7370,7840,4237,6436,1661,7697
STON1,314,764,378,579,524,706,294,83,203,312,148,479,279,1241,375,651,318,726,63,510
STXBP2,3761,3586,2179,2441,3915,2357,2033,4603,4124,2490,2858,3628,3566,3479,4173,4106,2850,3487,3397,5578
SULF1,267,214,669,1272,152,4005,2405,574,1163,379,452,2543,369,2817,1377,794,2703,5921,87,975
SULF2,1748,4348,651,971,3609,1716,1870,1887,1842,1022,1523,2251,1187,1070,1430,2491,1578,1858,234,3777
SULT1A1,1375,1921,1181,1815,1224,4161,2716,8772,3305,3439,2595,2518,2508,4557,2791,2847,1199,2356,1856,3508
SULT1B1,0,18,9,4,6,24,9,657,12,35,0,0,7,0,20,26,0,0,6,34
SUMO1,3408,2890,1947,2254,2717,2583,3023,2502,6905,4337,3532,4510,4237,4666,3741,3970,3252,3689,2014,4610
SUMO2,9287,7028,6223,7533,7257,6335,7808,8346,20076,15281,10156,12421,13613,12699,10148,10750,8685,9660,6683,11280
SVIP,840,333,905,649,566,884,158,818,1844,502,186,343,556,1017,941,656,682,865,1352,626
SYNGR2,6764,2945,3785,4119,4283,2968,3932,3548,7152,5501,3755,5754,5062,4796,4817,6180,3433,4812,4448,6091
SYNJ1,3145,894,1654,1758,1770,3339,2207,1383,2102,390,611,1524,843,1796,1867,1709,1412,2471,980,2044
SYNJ2BP,977,723,784,775,691,1352,915,1135,1269,833,775,983,676,1702,1282,1133,1168,1548,551,1142
TAAR4,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0
TAAR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TAC3,49,28,12,34,37,53,102,45,24,11,61,25,51,18,0,36,32,26,16,39
TACR1,0,16,15,8,11,545,6,318,15,10,10,0,0,48,24,3,0,13,0,21
TACR2,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0
TACR3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TAF12,536,595,388,536,622,553,759,486,1077,734,902,1005,822,891,593,689,453,715,348,732
TAF13,766,337,694,454,476,472,196,215,1395,687,450,671,234,725,712,679,824,995,762,663
TAF9,1823,1639,1000,1077,1532,1208,1346,1089,4347,2633,2484,2797,2272,2705,2029,2724,2133,2524,1328,1571
TAMM41,762,946,419,670,843,547,556,540,1197,683,775,661,740,792,899,769,619,635,689,816
TAP1,5728,1575,1770,2957,2210,2499,5644,2176,6638,2660,4167,4199,8511,3256,6928,6204,2421,2856,2066,4574
TAP2,4322,1520,1760,2582,2015,2047,2708,1174,4705,1689,2967,3664,4457,3207,4454,4269,2225,3622,2842,4085
TAPBP,5764,4482,3964,5385,5129,5768,11593,6822,12341,3941,9631,9938,8917,7512,10758,8715,5367,6855,3821,13164
TAS1R2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TAS1R3,7,3,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8
TAS2R1,0,0,0,2,0,5,9,0,0,2,3,4,5,5,3,0,0,0,0,0
TAS2R10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAS2R3,0,4,4,5,2,3,4,0,0,0,5,2,0,0,1,7,0,2,1,4
TAS2R38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAS2R39,5,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1,5,0
TAS2R40,54,32,8,16,41,64,12,14,76,39,23,55,79,25,34,68,14,33,43,102
TAS2R41,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
TAS2R42,2,3,0,8,4,2,2,0,0,3,0,0,0,4,0,0,0,3,0,2
TAS2R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBPL1,599,397,342,462,388,448,493,391,1223,664,818,788,650,691,624,969,433,604,352,731
TBX19,34,15,8,25,33,12,8,0,25,0,0,18,33,11,14,12,0,21,16,36
TBX4,6,0,5,20,4,32,0,5,0,30,287,0,0,0,0,33,0,8,14,0
TBXT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCAP,495,262,233,499,382,123,394,137,3827,460,501,353,782,121,312,515,74,361,354,9626
TCF4,326,198,273,1051,142,1028,1306,539,361,159,290,1059,230,799,513,673,758,1105,127,522
TCOF1,1661,2015,776,1574,1925,684,1234,984,1690,438,2275,2069,1660,1715,1563,1862,1906,2565,1299,2296
TERT,760,488,169,354,574,0,6,0,255,135,169,316,610,357,221,404,317,758,577,202
TES,8274,1509,7343,5654,3323,2794,2005,1167,8494,3552,833,4052,3667,4372,4924,6203,7092,4818,5440,5642
TFAP2B,1842,744,1052,439,1476,19,9,19,2011,832,198,871,1571,3015,3621,1272,1334,1401,518,2701
TFF1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,5
TFF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFF3,14,0,3,0,58,0,0,0,4,7,886,47,28,758,151,393,263,51,0,9
TFIP11,2663,2219,1572,1715,3086,1613,2328,1650,3440,1171,2485,2987,2698,2136,2107,2968,1623,1802,2028,3487
TFPI,72,201,260,393,53,1430,1001,936,606,178,142,510,13,136,475,484,313,431,18,417
TFRC,1306,597,1852,860,1620,1595,355,3397,1030,220,385,1449,354,2237,1206,963,4181,3445,1054,1178
TG,0,0,0,0,4,0,9,0,0,0,54,10,3,0,0,15,0,6,0,0
TGFB1,554,1063,322,659,604,1010,2295,1523,1176,478,4215,1528,784,748,600,1009,670,1019,366,856
TGM1,69,1786,1201,102,3099,80,202,55,125,700,123,275,96,77,97,129,71,252,24,1415
TH,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
THADA,1227,1007,1199,1193,1156,1132,858,971,1023,579,817,1310,817,1780,1039,1593,1886,1827,1031,1888
THBD,230,574,717,947,225,3672,1829,906,1139,486,455,844,89,215,1094,1142,444,838,45,1035
THBS2,235,3016,1346,1211,415,9831,25060,22804,6547,1945,13333,28590,861,4705,5030,8358,2169,1781,47,6078
THRA,1715,2427,1837,2183,2096,2779,2450,3113,1602,727,978,1248,1246,2189,2185,2317,1017,1685,1564,2395
THUMPD3,2144,1915,1312,1688,2301,1253,1408,1789,3889,1825,3274,2714,3332,2449,2490,2193,2202,2265,2185,2733
THY1,4935,6123,3143,12084,4277,16774,97996,12020,32327,9242,23831,60947,17943,11094,5767,4492,9936,18476,892,13412
TICAM2,165,90,154,181,119,291,201,230,159,142,88,153,71,197,401,285,223,144,121,303
TIMM8A,455,326,285,259,380,303,349,288,787,485,514,615,520,646,538,486,422,595,421,473
TIMP1,4450,1498,2917,8005,2570,6014,26003,4926,12973,6045,26085,21936,14934,5701,4270,12078,7022,14217,1829,7368
TIMP2,549,1298,998,1570,899,7353,7927,3416,2429,1237,3143,4281,1130,1911,2203,3847,1424,1579,231,3288
TIMP3,1075,2446,2652,4113,2537,8798,2011,1127,1564,1414,630,2220,626,12842,10285,3797,9497,13590,177,3687
TIMP4,43,174,246,363,69,980,71,847,66,94,6,40,57,115,77,250,82,51,38,71
TJP1,7069,3753,7617,6520,5028,8726,3701,6173,7423,1695,1927,4918,3040,7936,10365,6830,10210,9674,4143,8901
TJP2,5948,3829,4018,3266,5858,2596,1762,2037,6594,1709,2213,5210,5344,5761,6645,4259,6411,6876,3832,8244
TJP3,5498,2085,2922,4527,4175,45,100,15,5217,1174,842,1166,3132,1288,2839,2741,1483,1755,4697,5245
TLR1,612,135,451,416,249,630,242,448,1077,517,216,1020,755,810,1154,640,730,886,194,1120
TLR10,46,2,16,31,18,11,4,4,41,16,15,53,28,10,69,29,30,20,21,42
TLR2,3054,1040,4616,3836,1782,1405,1043,1489,4221,1073,1108,2761,2441,3393,2965,3992,2831,2826,4839,5376
TLR4,2275,944,2739,2581,1671,3174,3466,2457,4456,2434,1231,2557,1712,2423,3681,3778,1787,2055,2215,6349
TLR5,408,278,137,483,306,280,391,143,360,132,292,566,558,835,509,378,656,747,102,409
TLR7,233,36,88,64,70,137,115,37,294,84,230,676,112,225,438,179,359,585,71,395
TLR9,119,34,39,39,58,110,107,100,40,17,92,77,30,17,100,46,10,53,48,43
TMBIM6,32729,25650,32121,20577,33291,29918,19516,38518,45318,25290,21985,35810,22305,43441,44283,36930,30313,40147,31359,49100
TMED11,29,14,33,8,21,0,0,0,51,27,27,12,46,53,48,32,0,31,0,39
TMED7,3465,1738,2701,2408,2197,2511,1743,1542,5935,1574,2173,3350,2523,5258,3125,3541,4178,4725,2860,4048
TMEM132C,72,593,77,347,78,197,17,152,125,141,49,83,43,32,93,218,44,66,15,162
TMEM185B,1452,963,1349,917,1439,799,955,460,3259,1251,1102,1793,1203,1601,1821,2631,1879,2121,2020,1779
TMEM190,43,11,5,26,14,0,30,0,0,15,15,46,70,18,13,14,10,36,6,0
TMEM265,544,731,231,439,758,105,445,198,769,509,760,657,1046,383,407,447,215,563,329,593
TMEM47,5947,1566,7598,4646,2262,5549,3215,1621,10040,2167,1447,4308,3318,11101,7450,4704,6742,8788,5976,5653
TMEM63A,5671,2991,2060,3043,4741,5288,5074,3602,5238,1748,3491,4716,4303,4979,5428,6135,2254,5942,2187,7067
TNC,2443,4511,1056,4104,3297,1228,4284,277,6122,1355,88289,33247,7576,14510,3073,729,11581,14189,1913,5762
TNF,76,10,8,4,26,36,21,42,57,21,15,19,37,11,153,140,0,26,21,29
TNFRSF12A,1855,3601,958,1051,4471,1682,2644,837,7888,4167,3801,7540,6534,3322,3155,4471,5073,6137,151,1809
TNFRSF14,1364,315,542,1024,539,645,1814,1530,1768,984,652,1520,1111,780,1552,1624,801,718,587,1699
TNFRSF18,1019,1666,565,549,1503,498,29,843,652,1277,304,328,1448,563,739,1183,689,396,282,767
TNFSF10,1110,815,2367,3181,790,4866,2770,2556,3035,1470,269,1889,643,1862,7867,3723,1495,1315,968,4858
TNFSF12,505,585,440,727,545,923,1120,1086,971,528,510,879,576,832,896,973,427,809,366,1105
TNFSF13,1013,333,519,895,489,627,1572,1017,1182,514,427,770,1225,1457,926,789,361,932,846,1206
TNFSF13B,182,52,117,152,80,297,545,294,556,97,114,249,134,236,736,278,268,290,73,342
TNFSF14,5,0,5,4,4,8,7,0,22,0,0,0,0,0,0,10,0,0,0,9
TNNI3,79,64,34,62,37,65,310,106,185,83,136,167,228,172,132,49,78,170,18,97
TNNI3K,10,11,8,4,17,14,7,0,14,8,43,0,0,0,33,7,4,13,0,0
TNNT2,152,94,46,266,209,41,28,88,175,158,89,46,68,17,43,110,11,91,147,125
TNP2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TP53,3348,1995,1134,1514,2326,1074,1708,942,2705,1052,1961,2307,1827,2428,2415,3830,2512,3352,1878,2448
TPC3,359,271,316,915,189,2309,3835,2334,1335,686,1440,1839,406,549,690,1422,158,506,244,1153
TPH1,0,0,2,0,0,0,0,0,0,0,0,0,0,128,158,0,0,0,0,0
TPH2,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0
TPI1,10829,11555,6962,9252,9674,21784,12578,43851,21109,15261,35929,29162,17717,26554,14110,16875,22804,23307,7852,19199
TPM3,8329,5881,4400,5488,7339,8266,11103,6447,17279,7990,10386,16021,8912,7385,8830,11129,9211,9011,4963,14830
TPMT,849,466,400,437,513,486,246,397,1640,802,938,1162,1123,1284,778,605,1057,1414,919,391
TPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
TPP1,1152,745,1294,805,1101,3133,1850,3360,1714,370,782,2833,514,3092,2841,1960,2144,3020,544,3388
TRAF5,536,855,288,550,1089,666,572,700,667,364,198,643,344,241,452,744,210,589,238,538
TRAM1,4039,1956,5519,3935,2351,4364,1791,1999,13567,3562,3670,6140,2523,10494,5317,5722,9201,8890,3305,7645
TRDN,0,0,0,0,0,5,0,3,322,25,0,0,0,0,0,0,0,6,0,1167
TREM1,40,27,34,57,53,345,327,80,187,107,158,192,0,47,68,391,106,187,18,483
TRIB1,4556,3318,2299,1964,4743,9807,5383,5665,12195,2378,2597,4439,5281,4370,6980,13049,3096,7152,818,7745
TRIB2,643,159,305,454,297,223,431,85,505,142,274,948,562,785,289,439,670,1686,292,460
TRIM34,574,117,269,491,261,449,340,316,411,94,84,547,196,707,1228,911,616,792,128,566
TRIM6,661,83,147,249,167,169,0,251,558,213,98,661,619,205,470,751,526,187,94,309
TRIP13,1066,758,340,563,790,343,483,460,1447,633,1224,1543,920,696,524,740,710,882,676,674
TRMT44,726,670,394,561,936,517,871,542,719,415,648,685,456,483,697,869,427,657,668,722
TRPC2,146,61,37,106,120,30,47,0,65,18,34,55,97,76,47,117,26,65,76,117
TRPM8,30,0,0,33,7,0,0,0,37,11,0,47,14,8,76,11,39,31,0,43
TRPV1,49,21,79,55,66,64,59,97,51,0,48,42,65,0,25,83,34,34,8,60
TRPV4,176,694,155,478,627,0,138,0,277,225,989,521,316,518,312,403,279,773,58,471
TSHB,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0
TSHR,0,44,22,9,15,155,0,14,0,8,0,0,0,0,0,10,0,0,0,57
TTC8,576,190,367,415,480,232,209,243,684,248,199,483,557,923,776,534,355,573,415,392
TUBD1,631,247,546,315,452,97,135,191,721,270,402,491,386,542,509,520,515,703,437,758
TUBG1,1429,1527,823,1348,1610,1344,1681,1534,2488,1092,3752,2564,1971,2091,1247,1705,1496,2625,785,1624
TVP23B,2365,1399,2464,1778,1567,1733,915,1373,6600,3100,1936,3265,2009,4175,3322,3147,3511,3901,2646,3670
TXNRD1,4770,4390,4225,4359,4801,5840,2837,4110,9975,2504,4323,5839,2946,5309,3547,4697,3685,5104,5148,6095
TXNRD3,1519,2405,1111,1146,2669,1386,1245,2046,2003,1179,2472,1788,1428,1401,1310,1889,1357,2043,1236,1793
TYMS,3550,2175,1223,1519,1995,926,1012,1544,3949,2059,3331,2508,2957,1990,2049,1935,1772,2037,1719,1990
TYR,0,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0
TYROBP,1167,332,422,502,464,2003,4634,5424,4153,2881,2152,7458,2522,1824,1642,3405,1064,1927,531,3428
TYRP1,0,0,0,0,0,0,0,0,0,9,0,12,43,0,0,0,5,11,0,0
UACA,3270,3802,1927,4552,3063,3914,3990,5696,5108,1154,2284,5656,2361,2613,3420,2870,3762,5722,2186,4825
UBA52,41358,57387,34899,47592,59163,25642,51148,61316,69528,91366,71299,55757,64800,59272,47563,60047,38185,33269,48457,55049
UBASH3A,72,11,27,26,50,27,12,0,55,24,43,36,61,12,61,80,0,18,7,56
UBE2N,1517,1282,1055,1017,1371,1343,1236,1051,3551,2245,2041,2647,1743,2298,1943,1799,2297,2641,958,1909
UBE2S,3342,2082,620,1071,2649,761,1643,1143,4301,1960,5179,3362,1974,1108,971,1619,1143,1577,1175,1136
UBE2V1,3100,2523,1728,2501,2635,2682,3585,2981,4279,1559,3617,3287,2614,2859,2301,3042,2327,3080,2002,3023
UBE2V2,2231,972,1497,1099,1158,1421,798,837,5289,1839,1614,2645,1626,3244,1600,1831,2440,2793,1305,2015
UCP1,88,10,75,57,24,31,0,63,0,44,35,7,139,12,69,144,11,6,78,29
UCP2,1798,1593,1214,1561,1426,6664,12567,17737,3544,2146,1738,5054,1475,839,1102,2694,785,1815,720,4305
UCP3,12,16,6,11,12,16,24,13,110,32,12,18,27,0,0,10,0,20,10,119
UGCG,461,381,796,644,410,4142,2302,833,975,376,163,721,147,596,1297,1363,974,883,260,1038
UGT1A6,0,125,81,3,172,0,0,0,0,105,12,35,0,0,57,0,0,0,0,31
UGT2B31,28,0,135,13,39,0,0,0,47,7,0,8,7,0,153,4,14,0,211,0
UMOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNK,1986,1172,938,1709,1629,909,1052,732,1780,688,1315,1716,2356,1588,1575,2234,937,1823,1075,2197
UOX,0,4,4,0,16,0,0,0,0,29,0,0,0,0,0,28,0,7,0,4
USP11,7121,4711,4009,6388,6353,6053,5295,5122,8281,3621,7725,7283,7642,6948,8169,11258,4851,9304,5043,9472
USP37,1676,949,1140,1092,1205,734,580,613,1788,381,611,976,1010,1675,1376,1565,1436,1672,852,1480
UTRN,5052,3377,9623,8148,5147,19503,5176,13572,3543,1142,1030,4616,1063,8574,13778,5993,13325,10596,2590,7075
VASP,3033,2482,1845,2601,2563,2589,4298,2919,4588,1979,4126,5671,4270,3892,3981,6128,4267,5150,1861,3850
VCAM1,274,932,1752,3070,561,5342,2630,8697,3945,1332,1146,6738,865,1447,4409,4463,1763,13242,2276,4387
VDAC3,3714,3603,2064,2803,2420,4529,2688,6684,6988,4283,5049,5106,3911,5671,5384,5395,4503,3804,2340,5014
VEGFA,3167,2663,2698,3273,4164,6636,4640,9029,4500,1144,10520,6133,3674,8113,3814,5329,9429,10450,3049,4724
VHL,739,361,631,549,489,619,245,319,865,504,225,615,271,1185,970,891,817,1109,569,896
VIM,40408,187280,54764,84780,46604,397600,388071,291179,201690,132079,180045,306296,164439,369237,120789,108104,103271,134142,16192,179434
VLDLR,1580,600,2249,2491,1275,1206,329,1349,2345,371,475,954,607,904,921,949,1775,2623,1948,1113
VMA21,286,208,234,191,214,374,245,423,267,285,418,436,190,402,182,226,284,333,166,289
VN1R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNN1,2884,4271,2035,2816,1835,3603,3978,2044,4868,1434,1063,2280,752,1261,1270,2157,1499,3281,1841,4448
VPS29,1939,1773,1035,1318,1715,1795,1967,2084,4604,2615,2063,2982,2840,2615,2743,2134,1779,2104,1127,2737
VPS52,3710,2492,1871,2616,3136,1607,2589,1785,3977,1282,3260,3928,3189,3767,2567,4290,2287,4767,2120,3725
VWF,2900,5113,6438,11143,3388,34932,32318,4454,20563,3062,10360,18166,1472,2584,13932,31848,5529,6544,1654,15023
WDR1,10991,7148,7421,9163,9385,8512,10047,13037,14094,6717,10664,18022,10987,12241,11615,16466,12736,16651,7242,13268
WFDC2,2210,127,733,721,1337,43,58,47,6567,2568,5973,3456,1788,7674,2526,1409,1761,2170,769,2885
WNT5A,111,219,157,240,212,134,33,124,90,45,100,372,24,608,241,236,633,1141,39,286
WWP2,3647,2130,2097,3790,3197,1623,2214,2835,3579,1323,7702,7965,12015,24848,3954,4234,5029,10103,3119,5097
XIAP,229,190,397,324,279,490,177,349,339,133,254,399,108,714,842,411,620,656,185,462
XNDC1,799,404,381,471,522,188,384,198,440,244,241,480,409,514,484,584,338,576,394,579
XPR1,1177,275,1189,558,480,479,181,332,594,274,218,485,416,1368,697,817,765,1046,487,571
XRCC1,1751,1589,692,1130,1642,952,1872,1415,2344,1177,2456,2745,2688,2457,2069,2435,1581,2527,713,2531
XYLT1,262,118,393,404,192,458,242,328,83,31,208,286,34,385,307,197,327,417,122,357
XYLT2,863,656,713,702,870,439,707,527,835,316,1390,1178,1107,1225,1125,978,850,1191,533,931
YBX3,5814,10849,8441,7660,10740,10113,7305,10700,14106,8798,4332,6955,6773,9342,7170,11007,8298,7957,8296,17962
YES1,2925,1064,2445,1887,1407,2071,1255,739,4444,1196,957,1980,882,4017,2711,2575,4153,4212,1172,2855
ZACN,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ZBED5,4113,1725,2097,2260,2244,1897,1728,801,5078,1356,1643,2760,3345,2915,2559,3299,1660,3393,2049,3566
ZBTB1,1931,1007,1540,1285,1507,1599,1026,870,2596,801,1005,2403,1207,2459,1958,2140,1663,2889,1246,1929
ZBTB4,7457,4382,3749,5987,5957,6115,6413,6662,7179,2081,3433,5361,8746,7642,8976,10081,4793,8693,3384,9020
ZC3H15,4116,3273,2988,2618,3501,3854,2260,4351,6878,3089,3178,4125,3356,6035,3851,3737,4391,4655,3471,4670
ZDHHC5,3774,4885,3437,2737,5982,3520,4657,3159,4906,2432,3781,5385,3129,5403,5071,5460,4696,6133,2361,5151
ZDHHC8,2830,2326,1251,2276,2806,2391,3468,2238,2051,785,2595,2242,2821,1673,1891,2815,1400,4568,1610,3152
ZFAND4,382,249,324,307,307,443,274,182,537,240,282,479,314,625,709,449,457,446,137,427
ZFPM2,92,165,121,401,54,969,525,649,424,100,31,131,31,120,148,306,64,80,13,236
ZNF252,1260,610,733,698,944,501,622,500,1180,497,413,741,570,1229,1273,943,814,1187,780,876
ZNF331,2223,1217,1178,1942,1879,1039,1417,1357,2474,1132,1250,1800,2796,2363,2292,2393,956,1966,1753,2241
ZNF518B,859,429,641,681,837,1219,632,643,515,332,253,614,436,1507,1412,1154,970,1206,262,737
ZNF622,1208,1726,640,1221,1502,1375,2163,2777,1617,1210,1413,1133,1636,1386,993,1571,649,1123,827,1296
ZP2,21,13,0,21,22,25,11,0,24,22,15,19,20,0,31,140,28,14,8,31
ZP3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
