"gene_id","SRR7819740","SRR7819751","SRR7819759","SRR7819764","SRR7819779","SRR7819802","SRR7819811","SRR7819835","SRR7819851","SRR7819862","SRR7819863","SRR7819866","SRR7819867","SRR7819869","SRR7819870","SRR7819871","SRR7819875","SRR7819885","SRR7819891","SRR7819893"
"MIR7-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACAN",17,10,6,20,5,11,11,10,21522,25,6520,4,3502,48610,1236,23,1783,4406,17,154
"MIR9-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHCG",1,1,4,1,6,1,0,3,9,14,56,6,6,2,17,69,1,22,4,2
"ANPEP",3412,1388,3066,2043,3660,3417,14542,7417,3111,7175,2544,1038,2895,9232,12489,4482,1093,1875,3322,10495
"AP3S2",649,420,482,475,509,538,445,527,748,987,705,648,453,1207,1044,676,662,770,526,1063
"ARPIN",751,683,515,674,758,734,1091,1313,670,1149,1104,768,378,883,885,965,673,998,657,1142
"SEC11A",1578,1521,1176,1156,1734,1215,1808,1325,2604,4501,2957,2843,2081,2054,1622,2198,1821,2145,1725,2571
"RPS17",23959,31019,23795,30782,34268,11330,20914,33592,27993,60329,30515,57711,44367,34956,27624,35374,24138,21567,42450,36579
"MIR1839",3,3,0,7,3,2,2,0,3,3,5,2,5,4,0,0,4,2,5,2
"MIR8898",4,9,7,6,4,10,5,1,1,8,10,4,2,33,9,4,9,16,1,7
"MIR184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8900",2,0,0,0,2,1,0,0,0,2,0,0,1,0,3,0,4,0,0,3
"MIR95",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TRMT44",375,332,195,279,482,264,442,259,319,357,345,203,236,244,337,444,218,338,334,361
"HGFAC",136,162,44,135,216,169,230,160,288,69,154,27,178,94,46,113,58,272,113,182
"PROM1",2029,370,941,870,1037,86,130,113,3904,3239,2497,597,1047,6033,5629,9504,6053,3109,405,2362
"CD38",132,175,47,270,76,857,1590,305,87,280,185,171,631,423,149,198,328,284,113,198
"ZNF518B",415,204,310,334,404,584,307,319,121,249,294,159,215,721,664,573,462,593,134,361
"WDR1",5370,3496,3606,4463,4614,4105,5065,6372,5319,6999,8829,3308,5524,5889,5577,8198,6335,8289,3609,6590
"SLC2A9",323,169,434,470,295,140,304,108,253,594,473,336,431,314,680,550,412,443,331,1275
"RBM47",764,90,678,404,381,48,33,38,31,267,110,107,136,300,449,249,434,445,323,412
"PDS5A",2647,1495,2151,1818,1945,2483,1246,1344,1131,2873,2117,770,1932,3415,2829,2202,2948,3402,1450,2836
"MIR574",0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"TLR1",272,61,205,184,101,287,118,213,100,502,481,243,337,380,498,283,327,396,93,486
"TLR10",25,1,9,14,9,6,2,2,6,21,26,9,13,5,33,13,16,11,10,23
"MIR8799B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAR1",3,3,15,16,7,2,3,0,6,3,20,4,9,3,20,4,5,9,2,97
"CCKAR",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"SMIM20",1315,1153,1210,1480,1351,1178,1331,1557,1053,2322,1368,2153,1803,1799,1478,1604,1104,1014,1389,1675
"MIR218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMED11",23,14,26,5,16,0,0,2,18,36,9,20,31,34,39,18,10,26,4,42
"IDUA",878,699,583,860,1107,864,1230,973,533,1004,650,298,520,534,401,629,241,582,964,935
"PDE6B",20,4,23,13,7,2,1,0,10,27,4,1,1,0,49,0,9,10,90,8
"MIR8792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8864-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP14",1144,1132,931,1072,1268,1159,1228,1499,2282,3538,2386,2512,1908,1989,1424,1375,1263,1570,1012,1705
"RAD51",287,215,48,85,180,93,85,152,463,384,403,170,264,118,65,52,106,174,94,103
"JMJD7",229,242,167,250,389,166,315,322,422,288,424,255,418,312,246,270,145,317,305,294
"PLA2G4B",164,170,275,114,382,102,169,54,66,85,208,78,85,110,97,136,67,266,108,313
"SERF2",4038,3978,2135,3825,3419,4603,9380,9208,8500,11323,8596,8306,7552,6314,3917,4773,2952,4891,2819,6371
"B2M",20953,5617,9407,10640,6151,21852,26134,22181,21075,79052,30065,37383,25636,20049,41951,23307,21162,17883,7621,31093
"DUOX1",300,1212,499,36,1527,106,12,37,1541,427,614,335,689,1536,1796,43,106,397,240,939
"MIR147",325,94,252,446,324,76,32,61,1072,2224,500,456,388,667,667,1274,861,392,33,1529
"FBN1",5648,3720,2223,11742,1207,40547,54574,16841,3218,21629,17862,3283,5543,9862,4663,5350,8741,14126,869,11646
"FGF7",70,232,141,198,41,1153,1825,1049,892,1595,1179,346,284,518,611,128,793,409,14,435
"MIR8791A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CYP19A1",0,1,2,2,4,7,10,0,9,1,3,1,1,18,1,0,21,21,0,0
"RAB27A",749,177,612,439,395,282,211,85,135,796,475,462,279,907,1122,1034,933,747,325,705
"MIR628",3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4
"ALDH1A2",364,42,173,39,243,68,9,26,54,202,52,73,33,29,1106,76,71,24,67,1015
"LIPC",20,29,15,62,5,66,388,80,144,97,18,44,9,4,44,55,13,11,11,41
"CCNB2",829,407,57,110,383,22,86,55,418,685,477,157,354,122,70,38,122,165,128,88
"ANXA2",21193,36543,16470,20939,35880,35522,41332,44394,31192,65794,71605,34697,40144,31507,31633,27124,39017,45462,13667,63793
"MIR190A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OAZ2",1869,2267,1270,1769,2134,1447,3569,1345,2761,3837,3854,2151,2574,4418,2319,2559,1954,3755,1285,2812
"RAB11A",2394,1946,2482,2033,2412,2076,1694,1897,1528,4382,2653,3132,1642,2533,2897,2718,2838,2801,1651,3772
"MAP2K1",1594,1261,1249,1575,1499,2564,4153,1894,1760,3276,2328,1106,1305,2929,1782,1694,1908,2543,1094,2161
"RPL4",54913,58029,58772,54487,64845,33224,40642,56294,44978,97910,57043,74079,68596,75775,52679,69806,47199,52977,91774,71237
"SMAD3",417,132,333,479,259,356,298,227,73,137,182,101,76,477,448,490,562,578,162,384
"CLN6",683,387,264,485,528,192,489,469,508,690,739,350,667,495,348,688,352,675,559,642
"ANP32A",2031,2558,957,1158,2014,709,948,1724,2818,3846,2557,1593,2385,2327,2139,1913,1760,2190,1845,2118
"NOX5",18,71,470,93,15,37,25,21,2,27,10,21,3,19,11,72,25,1,9,359
"UACA",1563,1861,945,2200,1466,1871,1932,2779,1110,2494,2747,570,1147,1226,1607,1392,1805,2808,1054,2383
"CYP1A2",0,98,35,0,177,2,0,0,1,1,2,149,0,0,4,0,0,0,0,533
"COX5A",1050,1255,920,999,1236,1398,882,2709,1398,1955,1099,1180,1121,1156,731,1119,896,963,1208,1342
"MIR631",78,44,6,27,71,7,17,3,11,25,14,16,30,7,18,37,8,22,24,27
"POU1F1",8,3,9,6,6,3,3,2,2,5,1,2,8,2,0,5,0,8,5,3
"MIR99A-1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"MIRLET7C",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"MIR125B-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR155",8,4,2,4,7,18,17,1,8,21,10,14,6,3,3,14,15,9,1,12
"APP",26629,10880,15154,16948,13155,26120,7933,21944,13432,43068,30792,7028,21939,39863,32054,33461,33679,43337,18410,35802
"SOD1",3363,3342,2448,2649,3296,8065,3667,10095,3180,7452,3432,4840,3900,5074,3284,3118,2119,3140,2819,4885
"SYNJ1",1552,439,813,871,871,1629,1074,679,297,1059,745,199,419,883,955,839,712,1230,481,1052
"C31H21orf62",1,0,3,0,1,2,1,0,0,1,0,2,0,0,0,4,0,2,3,1
"SLC5A3",283,134,289,136,315,107,109,162,75,172,117,123,154,334,252,106,179,223,114,138
"KCNE2",4,7,4,2,6,1,2,1,0,9,3,1,13,5,3,0,1,0,6,3
"MIR802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MX2",739,112,414,330,281,309,484,219,472,1075,856,171,1117,736,3683,750,874,320,267,1017
"MX1",594,252,357,447,202,924,1414,531,1636,2085,1489,374,7650,3313,20844,1596,4932,1060,301,1151
"TFF3",9,0,2,0,35,0,0,0,591,2,31,5,21,467,100,243,167,30,0,7
"TFF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TFF1",0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2
"UBASH3A",36,5,14,14,27,14,8,1,22,32,18,13,30,5,31,42,3,10,3,28
"CRYAA",4,2,1,12,3,1,1,1,1,10,0,0,1,2,0,1,0,5,0,10
"PDE5A",135,119,267,250,86,983,253,567,66,229,187,86,27,297,145,184,253,461,14,191
"ARSJ",78,99,84,136,138,90,335,82,169,235,241,77,67,205,203,222,184,191,11,128
"MIR302B",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR302C",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MIR302A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR302D",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MIR367",0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0
"EGF",204,24,87,20,132,31,71,14,18,138,52,61,38,218,596,99,98,380,48,353
"OSTC",417,289,308,354,327,321,559,302,1015,1380,1145,667,568,639,408,429,513,550,454,523
"TACR3",1,0,1,1,2,0,0,0,0,6,0,0,0,3,0,0,0,0,1,1
"BDH2",135,225,106,132,172,286,198,355,305,332,425,237,391,165,202,195,182,384,148,284
"NFKB1",1574,1061,1022,1175,1312,1205,1663,991,956,1884,1747,665,1502,1399,2404,2388,850,1779,771,2363
"PPP3CA",256,186,345,317,185,524,197,279,188,313,440,150,137,1093,585,422,1014,1035,158,441
"H2AZ1",3341,1972,962,1108,1688,1429,1329,1686,4431,7294,5222,3726,2774,2177,1648,2360,2249,2639,1200,2400
"BMPR1B",13,22,21,12,34,85,1,129,1,8,41,12,9,396,145,28,44,107,6,32
"HPGDS",9,3,13,9,6,79,9,0,1,14,15,22,16,25,22,1,4,6,0,25
"PIGY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PYURF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABCG2",186,477,1319,715,247,340,577,233,217,714,245,333,80,208,252,365,325,126,368,1833
"MEPE",0,0,0,0,0,0,0,0,241,0,1,0,2,2,1,0,0,2,0,0
"FGF5",0,576,9,1,329,0,0,0,1,3,0,105,0,0,0,0,0,0,0,17
"CXCL10",216,8,24,29,11,5,5,2,83,204,63,291,215,75,6448,175,60,238,14,45
"SENP7",424,150,431,339,239,268,99,123,117,835,338,217,179,866,529,434,700,642,242,464
"NFKBIZ",535,909,1227,556,2066,2190,3340,706,688,670,982,393,868,1115,1864,4856,1723,1849,106,1482
"ALCAM",3808,1241,1576,1067,2040,581,429,567,647,5016,3207,1389,5651,13091,5517,7740,6117,10144,1188,4375
"CD47",3579,1154,2330,2332,1815,1623,1545,1523,1466,6202,2116,1847,2717,2934,2638,3841,2241,2756,2592,3439
"MIR568",50,12,23,18,9,20,24,22,4,31,19,13,76,90,22,63,20,52,12,27
"B4GALT4",470,352,353,466,399,624,848,530,578,1150,1174,787,694,826,690,729,502,887,376,786
"CD80",169,46,57,82,68,187,191,142,175,432,375,125,389,246,357,255,335,634,83,242
"COX17",478,646,304,388,615,745,791,1537,804,1357,760,1105,807,679,494,700,389,577,391,708
"MIR6529",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IQCB1",800,338,552,498,595,134,144,191,267,819,349,463,815,660,767,482,407,314,959,648
"CD86",313,43,130,126,92,468,455,430,421,789,1984,209,455,628,946,452,748,1159,123,802
"CASR",0,19,4,0,12,0,1,0,1,5,96,4,6,1,2,0,6,3,0,4
"ADCY5",151,1346,232,279,293,4635,205,3916,520,231,539,237,230,317,181,778,282,623,66,445
"TFRC",703,315,936,439,818,798,185,1743,206,537,757,111,209,1119,600,491,2095,1780,549,624
"MIR8789",0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1
"PPP1R2",950,654,951,630,826,895,676,705,545,3223,856,973,682,2029,1028,1163,1564,1282,678,1157
"TAS2R1",0,0,0,1,0,2,3,0,1,0,1,1,3,3,3,0,0,0,0,0
"SRD5A1",598,482,396,343,534,765,420,995,370,842,743,567,459,668,552,447,333,603,473,664
"SLC6A3",22,0,6,2,6,2,0,0,5,20,1,1,0,0,0,1,1,54,0,4
"TERT",452,287,105,208,332,1,3,4,98,171,194,71,397,192,138,246,181,453,367,130
"TRIP13",519,376,174,274,387,168,245,222,600,702,746,307,467,337,250,365,333,443,339,332
"ABCC5",602,1476,334,759,1151,490,872,434,827,431,1074,258,509,998,552,1575,1535,1575,154,1030
"AP2M1",6610,6175,4297,6438,6430,7267,14954,10480,11809,11381,13431,6150,6076,9100,7106,8559,6808,8988,5503,9349
"CRYGS",78,39,22,53,69,15,67,7,74,89,88,18,115,28,42,61,3,49,58,79
"ADIPOQ",6,10563,239,187,753,67896,40,79920,4,193,7,4483,1,0,65,425,9,5,0,3000
"SST",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"BCL6",1832,990,1525,1368,2501,1672,1251,1121,738,777,1134,396,1234,2838,2080,2174,1598,2169,860,3295
"MIR28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL12A",30,18,13,8,23,14,42,4,16,37,27,14,19,3,4,24,7,37,15,14
"MIR15B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR16-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BCHE",56191,4689,24233,6669,33589,1570,27,1288,2752,108107,3518,16442,29652,54773,92957,63444,7711,7865,44112,38300
"MIR551B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHSR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNFSF10",621,453,1288,1792,435,2674,1514,1402,149,1695,1018,816,375,1030,4291,2056,837,733,537,2740
"SSR1",1335,994,1505,1315,1212,1763,1173,1323,1920,1949,2753,965,677,3055,1953,1746,2769,2763,1406,2488
"EDN1",50,203,115,130,326,324,874,127,100,231,285,142,40,86,116,351,100,234,3,426
"SIRT5",970,1525,631,641,1097,2997,1049,2911,1130,1351,1268,1189,1180,1296,1032,1414,678,933,1041,1215
"NHLRC1",43,31,30,36,34,46,106,68,43,58,88,44,54,37,42,33,27,46,65,48
"TPMT",421,234,199,218,257,239,130,200,469,827,574,400,575,648,378,303,531,719,467,200
"CDKAL1",483,276,218,272,245,290,251,287,282,523,387,348,356,398,381,348,340,416,260,474
"PRL",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"H3C4",5,6,6,4,13,17,12,13,11,18,5,6,3,4,3,5,0,2,7,3
"H4C4",4,5,10,6,6,2,2,7,8,2,2,2,5,0,3,0,1,0,12,2
"LOC106558262",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"H2AC9",0,2,1,2,1,7,1,1,0,0,1,1,0,2,0,0,0,1,0,0
"LOC115945163",22,5,6,8,4,17,8,2,12,7,7,3,2,14,5,0,3,4,4,5
"H3C8",1,0,0,2,1,8,1,6,0,0,1,0,0,2,0,0,2,0,0,0
"H4C8",2,3,0,1,0,1,2,4,6,3,1,1,0,1,0,0,1,0,0,1
"H4C12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3C11",2,3,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"H4C13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPX6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPX5",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCG",1,0,0,0,0,0,0,0,20,1,0,1,0,0,0,0,0,2,0,0
"ABCB11",4,108,87,4,340,67,9,156,4,4,8,91,2,6,48,75,4,10,0,62
"GAD1",3,1,0,11,0,91,0,13,0,2,14,5,8,49,10,2,7,7,15,6
"CHRNA1",1,16,2,2,2,26,3,20,3,2,1,8,7,0,0,6,2,6,2,9
"MIR10B",2,2,0,4,1,2,3,2,1,1,1,2,0,0,0,1,0,0,0,1
"MIR8796",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PDE1A",25,73,27,93,19,473,138,176,8,54,80,55,7,31,115,86,46,98,6,54
"ZC3H15",2091,1634,1529,1320,1766,1922,1139,2197,1584,3467,2052,1564,1685,2934,1900,1884,2226,2385,1793,2393
"TFPI",32,87,124,185,27,650,439,414,68,309,213,76,4,66,199,206,149,197,9,196
"ASNSD1",2529,1633,1570,1476,1977,3152,3335,3632,2725,4452,3842,1759,2403,2720,3303,3165,1723,3114,1992,3220
"MSTN",1,0,0,1,1,0,0,0,7,0,17,10,8,17,39,2,16,24,0,1
"AOX4",3,238,596,12,213,1,0,0,1,7,11,273,6,88,59,56,48,11,5,223
"AOX2",30,93,23,14,58,410,39,1270,11,83,46,58,39,141,80,43,27,71,20,66
"CASP8",342,110,210,172,222,136,176,75,108,306,277,105,40,237,548,403,396,319,115,561
"SUMO1",1744,1528,985,1178,1412,1319,1610,1241,2009,3679,2370,2275,2355,2465,1995,2128,1703,1954,1064,2448
"CD28",21,3,7,4,3,13,3,0,8,7,11,11,9,14,9,24,5,10,3,8
"CTLA4",41,11,11,27,17,17,9,5,64,31,48,32,96,19,45,67,34,36,4,60
"ICOS",68,53,21,24,20,410,1,8,22,46,37,19,23,49,22,86,37,14,4,49
"CRYGD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRYGC",1,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"CRYGB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRYGA",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"PECR",199,378,226,179,406,197,182,182,140,310,257,281,114,326,492,225,312,323,181,328
"CXCR2",5,6,39,9,9,45,1,6,9,7,4,21,2,28,4,202,17,0,1,25
"AAMP",2219,1606,1466,1693,2114,1349,1644,1881,2923,3238,2563,1498,2133,2610,1872,2996,1898,2844,2601,2928
"SLC11A1",446,110,143,167,269,749,402,1121,1078,1196,2078,251,426,388,664,1033,474,524,378,3447
"MIR26B",1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"USP37",804,457,547,537,580,342,279,278,316,886,477,194,496,817,678,764,694,838,421,739
"MIR375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR1840",0,2,1,0,3,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0
"DES",42,253,2731,127,284,735,421,106,168,3564,118,701,29,53,124,800,32,278,7,6475
"SPEG",441,125,312,667,363,111,322,17,265,484,362,91,321,334,229,406,118,588,158,553
"SLC4A3",269,225,92,272,393,177,513,211,431,115,290,102,581,323,125,356,70,521,103,141
"MIR8795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLN8",269,213,446,219,384,194,215,379,201,401,387,243,132,261,346,423,295,349,206,589
"OPTC",3,5,2,3,3,8,5,3,15,2,14,3,43,15,15,7,0,17,1,11
"REN",13,4,3,6,15,4,0,58,0,12,3,1,4,0,0,7,1,5,16,1
"DSTYK",432,249,423,343,375,432,290,238,97,224,229,90,142,477,479,410,402,566,178,400
"MIR135B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF2D",1734,1351,908,1160,1720,789,1087,1320,1155,1830,1356,1024,1551,1262,1594,1692,793,1315,1753,1706
"CDC73",459,239,539,468,358,487,188,323,180,430,308,239,208,796,687,515,760,666,293,623
"MIR215",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR194",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MIR664",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8798",31,32,47,30,32,67,31,75,27,27,36,23,12,38,22,25,29,24,19,30
"MGST3",734,1768,504,778,1251,5184,3265,10456,2662,3586,2810,2763,1358,737,891,1460,643,1434,430,2404
"APOA2",1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
"FCER1G",316,131,91,198,132,633,1420,1038,493,536,1159,268,450,332,439,588,312,378,115,664
"NECTIN4",1701,980,862,481,1847,2,9,2,138,1023,691,523,651,385,934,1013,553,914,968,1600
"SLAMF1",25,2,8,6,6,0,3,3,14,21,23,9,18,6,12,36,12,22,1,6
"NCSTN",2838,3030,1953,2580,3149,3047,4048,3409,3641,3696,3698,1112,3162,3241,2933,3401,2303,4096,2129,4148
"SLAMF9",108,24,20,49,25,139,206,103,209,125,277,61,150,31,173,133,87,51,126,162
"CRP",0,0,0,0,0,2,0,5,1,0,1,0,0,0,0,0,0,0,0,1
"FCER1A",55,148,141,217,53,187,217,60,146,619,170,394,35,37,135,98,27,37,16,322
"OR6N2",0,0,0,1,0,4,0,0,1,3,2,0,3,0,3,0,0,0,0,1
"OR6N1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR10K2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD1B",11,1,5,16,5,29,20,4,3,9,2,34,1,6,8,14,0,1,4,32
"CD1C",23,0,16,11,4,18,5,2,0,13,1,9,9,3,18,21,0,3,1,11
"CD1A8",80,5,45,59,25,241,17,142,41,146,98,96,149,37,46,96,99,135,6,63
"CD1A6",23,13,30,33,17,294,79,99,15,42,24,51,66,27,13,31,19,35,4,59
"TLR5",204,139,67,241,151,136,200,68,146,185,275,62,272,414,253,188,324,379,48,208
"LGALS8",1373,883,953,1528,1095,1927,1614,2116,1051,2509,2055,1044,1160,2171,1692,1751,1641,1697,774,1782
"MIR1841",226,200,98,130,238,150,181,192,282,232,251,122,347,212,189,182,135,208,158,220
"MIR1296",0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"MIR8895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TACR2",0,3,1,0,2,1,0,1,0,2,0,1,0,3,2,1,1,0,0,0
"PRF1",17,3,14,12,2,11,16,3,30,12,15,14,15,4,32,38,14,10,6,24
"MYOZ1",42,23,21,21,24,11,18,35,58,1063,18,139,38,39,17,25,23,54,24,2080
"PLAU",131,290,156,283,178,792,2248,563,393,620,1659,101,127,220,323,486,794,1534,79,332
"AP3M1",2050,1102,1637,1491,1547,1578,993,1128,1018,2988,1807,1054,1354,3109,2081,1722,2117,2629,1034,2063
"KCNMA1",58,42,153,302,90,183,80,5,162,96,225,51,10,68,120,71,269,162,71,119
"RPS24",23273,27076,21123,25257,28488,11883,18015,21350,24948,55560,25891,47901,32621,31709,23183,28249,20260,19310,29483,32439
"MIR346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BMPR1A",706,334,789,505,555,618,169,380,86,425,492,277,208,1199,896,795,997,1077,338,636
"LMAN2",2672,2218,2080,2425,2427,3547,3750,3970,3969,4276,4563,2486,2149,4006,2914,2894,2956,3660,2232,4461
"MIR1271",0,1,1,1,3,1,0,0,0,0,0,0,0,4,0,6,0,2,0,0
"HRH2",7,144,11,17,20,1238,105,736,12,26,30,54,8,5,8,35,27,22,2,42
"MSX2",160,962,123,30,592,10,27,2,70,147,88,117,123,270,376,71,121,227,28,237
"NKX2-5",12,2,7,3,60,5,1,0,318,1,10,4,47,18,55,16,11,52,2,33
"ATP6V0E1",1863,1571,1094,1290,1656,2669,2662,2991,2936,5359,4013,4431,3122,3601,2375,2727,2142,2551,1258,3136
"NPM1",11176,9942,8754,8910,11299,4568,6781,7556,11036,19448,12885,11196,10553,15040,13211,12726,13516,11801,19550,11719
"KCNMB1",473,90,298,626,99,236,611,203,212,679,845,342,137,604,658,929,497,1535,112,394
"MIR218-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MIR103-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR146A",1,0,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0
"MIR8902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA1B",3,18,6,1,7,38,14,27,54,4,19,3,35,59,5,3,5,26,0,13
"IL12B",70,2,9,9,8,1,1,0,3,53,34,3,44,30,52,50,7,38,3,36
"MED7",492,200,270,290,278,245,313,248,456,969,559,466,478,522,413,430,375,443,354,484
"HAVCR2",20,12,26,26,25,31,22,19,9,24,28,16,12,36,47,20,29,36,10,30
"HAVCR1",131,55,133,98,125,401,152,154,42,277,374,101,41,452,871,222,457,713,71,268
"MIR133C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATOX1",1823,1535,777,1677,1817,1172,2196,2928,3091,2378,2838,2663,2244,2397,1010,1745,1400,1708,1221,1762
"GPX3",33026,10153,24397,28351,24693,991,1794,2510,4310,43018,3490,15645,20200,60764,55833,33830,8981,11432,27977,46705
"RPS14",40288,47880,38239,56424,50549,19598,37020,43200,36495,84746,49173,102875,65491,44950,44867,69975,33591,34550,68645,64313
"TCOF1",840,1003,397,776,960,334,612,492,1127,833,1026,224,862,844,788,950,948,1286,653,1164
"ARSI",18,10,11,8,8,21,156,26,182,89,296,8,31,28,19,5,41,25,1,99
"PDGFRB",1233,1131,841,3420,473,4029,9158,2562,1581,1986,3801,849,470,705,1012,4210,1041,3148,866,1606
"PDE6A",2,2,0,0,2,1,1,4,5,5,1,2,3,26,2,1,3,6,1,0
"MIR378",1,1,0,1,0,1,0,0,0,0,1,0,7,0,1,9,0,1,2,1
"MIR145",10,7,9,10,12,2,3,4,0,11,12,3,3,3,2,12,1,20,12,4
"MIR143",11,9,7,10,9,1,2,1,0,8,8,0,1,0,4,11,0,13,3,9
"ADRB2",226,280,359,403,535,555,166,1135,116,604,229,534,227,616,359,404,222,317,84,931
"CCL28",202,37,541,402,262,0,0,1,823,380,279,471,184,1306,727,580,795,456,176,641
"SELENOP",5826,17506,21939,18174,7955,87108,54765,85917,4034,48905,14336,20821,5197,17682,18439,19101,7159,6240,9960,45971
"GHR",1502,2288,702,509,850,14193,479,15509,123,1045,333,1166,428,900,1433,1336,425,796,208,1285
"RPL37",18114,23228,17489,26649,25125,8987,15778,21993,21458,44947,24082,57814,38680,24728,22855,31423,17560,18352,36590,29632
"PTGER4",930,587,369,297,671,562,469,311,193,792,510,396,403,262,463,658,175,373,738,515
